txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,user_id_clean,merchant_id_clean,txn_id_clean,amount_clean,negative_amount_flag,status_clean,timestamp_clean,utr_clean,missing_utr_flag,invalid_utr_flag,mcc_clean,merchant_category_clean_x,user_id_core,kyc_match_flag,merchant_id_core,merchant_match_flag,kyc_status_clean,risk_segment_clean,monthly_income_clean,missing_pan_flag,missing_aadhaar_flag,missing_dob_flag,identity_conflict_score,merchant_name,merchant_category_clean_y,business_type_clean,merchant_status,onboarding_date_clean,declared_avg_ticket_clean,merchant_conflict_score,chargeback_count,disputed_amount,max_severity,delayed_dispute_count,reporting_delay_days,has_chargeback_flag,date,hour,day_of_week,is_weekend,user_txn_count,user_avg_amount,user_total_amount,user_std_amount,merchant_txn_count,merchant_avg_amount,merchant_total_amount,merchant_std_amount,user_amount_deviation,merchant_amount_deviation,large_user_deviation_flag,large_merchant_deviation_flag,user_risk_score,user_risk_level,merchant_risk_score,merchant_risk_level,transaction_risk_score,transaction_risk_level
TXN00002002,2026-02-02 21:46:04,USR30273,MCH3715,Rs. 6182.0,UTR 4088897098,5411.0,S,USR30273,MCH3715,TXN00002002,6182.0,0,SUCCESS,2026-02-02 21:46:04,UTR4088897098,0,0,5411,Grocery,30273,0,3715,1,,,,,,,,BANSAL INC,Books & Stationery,Individual,SUSPENDED,2024-11-27 00:00:00,2025.81,0.0,0.0,0.0,,0.0,,0,2026-02-02,21,Monday,0,1,6182.0,6182.0,,5,12163.116,60815.58,6146.420414947223,,-0.9731055795426511,0,0,0.0,LOW,3.0,LOW,0.9,LOW
TXN00017871,1774233099,USR84134,MCH7932,1129.96,UTR 2897803833,5411.0,Fail,USR84134,MCH7932,TXN00017871,1129.96,0,FAILED,2026-03-23 02:31:39,UTR2897803833,0,0,5411,Grocery,84134,0,7932,1,,,,,,,,SETHI LTD,Telecom,Private Limited,Active,2025-04-20 22:28:00,4410.18,2.0,2.0,5375.87,HIGH,0.0,,1,2026-03-23,2,Monday,0,1,1129.96,1129.96,,7,12008.427142857143,84058.99,7533.6487649118035,,-1.4439838493033987,0,0,45.0,MEDIUM,29.29,MEDIUM,42.29,MEDIUM
TXN00009906,19/02/2026 18:35:29,USR91737,MCH9669,Rs. 9793.08,UTR7243374821,7011.0,Success,USR91737,MCH9669,TXN00009906,9793.08,0,SUCCESS,2026-02-19 18:35:29,UTR7243374821,0,0,7011,Hotels & Hospitality,91737,0,9669,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-19,18,Thursday,0,2,5351.595,10703.19,6281.208324076667,2,16258.465,32516.93,9143.435152963571,0.7071067811865474,-0.7071067811865477,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00012105,2026-02-11 21:01:18,USR62385,MCH7681,7551.46,UTR8310520572,4131.0,SUCCESS,USR62385,MCH7681,TXN00012105,7551.46,0,SUCCESS,2026-02-11 21:01:18,UTR8310520572,0,0,4131,Transportation,62385,0,7681,1,,,,,,,,"Bal, Kakar and Pillai",Unknown,Private Limited,A,2024-11-15 00:00:00,1955.63,3.0,1.0,1866.96,LOW,0.0,,1,2026-02-11,21,Wednesday,0,1,7551.46,7551.46,,2,10207.95,20415.9,3756.844186308503,,-0.7071067811865477,0,0,30.0,MEDIUM,37.5,MEDIUM,40.25,MEDIUM
TXN00003363,2026-03-30 03:38:47,USR87291,MCH4490,17312.05,UTR6688677473,5912.0,Success,USR87291,MCH4490,TXN00003363,17312.05,0,SUCCESS,2026-03-30 03:38:47,UTR6688677473,0,0,5912,Pharmacy & Medical,87291,0,4490,1,,,,,,,,"Chawla, Prabhakar and Gupta",Food & Restaurants,Private Limited,ACTIVE,,279.0,3.0,0.0,0.0,,0.0,,0,2026-03-30,3,Monday,0,1,17312.05,17312.05,,3,12575.783333333333,37727.35,4191.9993590449585,,1.129834778349228,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00004301,2026-03-15 01:52:40,USR98963,MCH8511,Rs. 2024.58,UTR0403071756,4131.0,Pending,USR98963,MCH8511,TXN00004301,2024.58,0,PENDING,2026-03-15 01:52:40,UTR0403071756,0,0,4131,Transportation,98963,1,8511,1,APPROVED,LOW,-31871.0,0.0,0.0,0.0,0.0,Bhattacharyya LLC,Transportation,Sole Proprietor,Live,2025-09-13 17:14:01,1377.4,3.0,0.0,0.0,,0.0,,0,2026-03-15,1,Sunday,1,1,2024.58,2024.58,,2,9447.34,18894.68,10497.367862240513,,-0.7071067811865477,0,0,0.0,LOW,37.5,MEDIUM,11.25,LOW
TXN00012813,2026-01-09 06:36:33,USR20191,MCH8936,"INR 7,452",UTR9559448527,,COMPLETED,USR20191,MCH8936,TXN00012813,7452.0,0,SUCCESS,2026-01-09 06:36:33,UTR9559448527,0,0,,Unknown,20191,0,8936,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-09,6,Friday,0,1,7452.0,7452.0,,5,7624.75,38123.75,8963.408576981192,,-0.019272802139538404,0,0,0.0,LOW,9.0,LOW,2.7,LOW
TXN00009678,2026-03-06 07:59:54,USR64256,MCH3235,"₹1,728.09",,7011.0,TXN_SUCCESS,USR64256,MCH3235,TXN00009678,1728.09,0,SUCCESS,2026-03-06 07:59:54,,1,0,7011,Hotels & Hospitality,64256,0,3235,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-06,7,Friday,0,1,1728.09,1728.09,,1,1728.09,1728.09,,,,0,0,5.0,LOW,0.0,LOW,6.5,LOW
TXN00017971,01/03/2026 10:55:10,USR62625,MCH9776,1198.21,UTR7890902701,5812.0,TXN_SUCCESS,USR62625,MCH9776,TXN00017971,1198.21,0,SUCCESS,2026-03-01 10:55:10,UTR7890902701,0,0,5812,Food & Restaurants,62625,1,9776,0,APPROVED,LOW,,0.0,0.0,0.0,4.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-01,10,Sunday,1,1,1198.21,1198.21,,3,6406.259999999999,19218.78,8340.348422332245,,-0.6244403394533069,0,0,20.0,LOW,20.0,LOW,12.0,LOW
TXN00016152,01-21-2026 09:16:16 AM,USR20475,MCH5563,13950.77,UTR8762321453,5411.0,Success,USR20475,MCH5563,TXN00016152,13950.77,0,SUCCESS,2026-01-21 09:16:16,UTR8762321453,0,0,5411,Grocery,20475,0,5563,1,,,,,,,,"Dubey, Wali and Yadav",Unknown,Sole Proprietor,ACTIVE,2024-01-28 00:00:00,2198.0,0.0,0.0,0.0,,0.0,,0,2026-01-21,9,Wednesday,0,1,13950.77,13950.77,,4,15864.15,63456.6,8116.794867002615,,-0.23573097895802506,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00011334,2026-03-29 13:01:14,USR32767,MCH8033,18247.02,UTR4892994283,5812.0,S,USR32767,MCH8033,TXN00011334,18247.02,0,SUCCESS,2026-03-29 13:01:14,UTR4892994283,0,0,5812,Food & Restaurants,32767,1,8033,1,APPROVED,LOW,,0.0,0.0,0.0,4.0,Gole Group,Books & Stationery,Private Limited,Active,2025-05-22 00:00:00,1372.74,3.0,0.0,0.0,,0.0,,0,2026-03-29,13,Sunday,1,1,18247.02,18247.02,,3,17736.906666666666,53210.72,3273.06036939946,,0.15585210040807468,0,0,20.0,LOW,15.0,LOW,10.5,LOW
TXN00012493,2026-03-20 10:23:23,USR18021,MCH3684,8404.49,UTR0110455957,5812.0,TXN_SUCCESS,USR18021,MCH3684,TXN00012493,8404.49,0,SUCCESS,2026-03-20 10:23:23,UTR0110455957,0,0,5812,Food & Restaurants,18021,1,3684,1,APPROVED,LOW,-34190.0,0.0,0.0,0.0,0.0,Chahal-Reddy,Unknown,Partnership,A,,629.48,0.0,0.0,0.0,,0.0,,0,2026-03-20,10,Friday,0,1,8404.49,8404.49,,3,12403.923333333332,37211.77,4564.2997378824,,-0.8762424825300503,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00002376,2026/02/02,USR38437,MCH4578,6891.78,UTR5079845432,5411.0,SUCCESS,USR38437,MCH4578,TXN00002376,6891.78,0,SUCCESS,2026-02-02 00:00:00,UTR5079845432,0,0,5411,Grocery,38437,1,4578,1,APPROVED,LOW,,0.0,0.0,0.0,0.0,Bedi LLC,Books & Stationery,Private Limited,Active,2023-11-29 04:19:56,360.0,2.0,0.0,0.0,,0.0,,0,2026-02-02,0,Monday,0,2,8624.664999999999,17249.329999999998,2450.669469032901,6,10636.199999999999,63817.2,7914.044285971617,-0.7071067811865472,-0.4731360938474066,0,0,0.0,LOW,25.0,MEDIUM,7.5,LOW
TXN00016897,2026-02-01 02:05:20,USR67814,MCH5171,"₹1,728.83",UTR9272463214,4131.0,SUCCESS,USR67814,MCH5171,TXN00016897,1728.83,0,SUCCESS,2026-02-01 02:05:20,UTR9272463214,0,0,4131,Transportation,67814,0,5171,1,,,,,,,,"pandya, bawa and kibe",Transportation,Partnership,Active,2024-11-18 00:00:00,1895.53,0.0,0.0,0.0,,0.0,,0,2026-02-01,2,Sunday,1,1,1728.83,1728.83,,3,10515.980000000001,31547.940000000002,9975.979332872537,,-0.8808308143787806,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00003924,2026-02-09 22:29:17,USR42819,MCH7536,Rs. 6655.55,UTR9885770586,4131.0,Declined,USR42819,MCH7536,TXN00003924,6655.55,0,FAILED,2026-02-09 22:29:17,UTR9885770586,0,0,4131,Transportation,42819,0,7536,1,,,,,,,,Kalla-Deo,Department Stores,Partnership,Active,2024-08-29 00:00:00,803.42,0.0,1.0,2479.92,MEDIUM,0.0,,1,2026-02-09,22,Monday,0,1,6655.55,6655.55,,4,6484.8675,25939.47,688.1363782649969,,0.24803586235383004,0,0,45.0,MEDIUM,18.75,LOW,39.12,MEDIUM
TXN00012810,2026/01/28,USR16089,MCH3478,14920.61,UTR2659964448,5912.0,S,USR16089,MCH3478,TXN00012810,14920.61,0,SUCCESS,2026-01-28 00:00:00,UTR2659964448,0,0,5912,Pharmacy & Medical,16089,1,3478,0,APPROVED,LOW,19258.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,"LOW, UNKNOWN",0.0,,1,2026-01-28,0,Wednesday,0,1,14920.61,14920.61,,3,8437.033333333333,25311.1,6792.702055885666,,0.9544915430301921,0,0,30.0,MEDIUM,45.0,MEDIUM,42.5,MEDIUM
TXN00014604,02-07-2026 12:55:35 AM,USR90912,MCH3992,6800.75,UTR3515806131,4131.0,COMPLETED,USR90912,MCH3992,TXN00014604,6800.75,0,SUCCESS,2026-02-07 00:55:35,UTR3515806131,0,0,4131,Transportation,90912,1,3992,0,APPROVED,LOW,106657.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-02-07,0,Saturday,1,1,6800.75,6800.75,,3,15344.886666666667,46034.66,7704.772820092318,,-1.108940765182002,0,0,0.0,LOW,35.0,MEDIUM,10.5,LOW
TXN00008536,2026-01-30 07:20:31,USR90160,MCH8495,"₹8,104.15",,5912.0,Success,USR90160,MCH8495,TXN00008536,8104.15,0,SUCCESS,2026-01-30 07:20:31,,1,0,5912,Pharmacy & Medical,90160,0,8495,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-30,7,Friday,0,1,8104.15,8104.15,,5,14259.072,71295.36,5160.312091406877,,-1.1927422006605726,0,0,5.0,LOW,0.0,LOW,6.5,LOW
TXN00014556,15/01/2026 17:25:05,USR81688,MCH2222,Rs. 10183.23,UTR4323114461,5912.0,COMPLETED,USR81688,MCH2222,TXN00014556,10183.23,0,SUCCESS,2026-01-15 17:25:05,UTR4323114461,0,0,5912,Pharmacy & Medical,81688,1,2222,1,APPROVED,LOW,10570.0,0.0,0.0,0.0,0.0,"Mani, Ravel and Agrawal",Unknown,Sole Proprietor,ACTIVE,2023-10-01 00:00:00,815.84,0.0,1.0,13308.54,UNKNOWN,0.0,2.875,1,2026-01-15,17,Thursday,0,1,10183.23,10183.23,,5,10515.797999999999,52578.99,6477.199348442968,,-0.05134441324242155,0,0,30.0,MEDIUM,21.0,LOW,35.3,MEDIUM
TXN00004965,2026-01-17 05:03:06,USR65014,MCH3468,12070.2,UTR0153287222,4131.0,SUCCESS,USR65014,MCH3468,TXN00004965,12070.2,0,SUCCESS,2026-01-17 05:03:06,UTR0153287222,0,0,4131,Transportation,65014,1,3468,1,APPROVED,MEDIUM,20483.0,0.0,0.0,0.0,0.0,Aurora-Ben,Unknown,Private Limited,Enabled,2025-03-16 00:00:00,199.0,0.0,0.0,0.0,,0.0,,0,2026-01-17,5,Saturday,1,1,12070.2,12070.2,,2,9549.735,19099.47,3564.4757864867033,,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00012380,29/03/2026 17:51:12,USR11339,MCH9899,22522.69,UTR5306302554,4131.0,SUCCESS,USR11339,MCH9899,TXN00012380,22522.69,0,SUCCESS,2026-03-29 17:51:12,UTR5306302554,0,0,4131,Transportation,11339,1,9899,0,IN_PROGRESS,LOW,29249.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-29,17,Sunday,1,1,22522.69,22522.69,,3,14306.269999999999,42918.81,7933.048049545648,,1.0357204379306113,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00016736,2026-02-13 10:42:16,USR86671,MCH1318,22925.42,UTR8483573352,5411.0,SUCCESS,USR86671,MCH1318,TXN00016736,22925.42,0,SUCCESS,2026-02-13 10:42:16,UTR8483573352,0,0,5411,Grocery,86671,0,1318,1,,,,,,,,GUPTA LLC,Telecom,Private Limited,Active,,,0.0,1.0,15548.64,UNKNOWN,0.0,,1,2026-02-13,10,Friday,0,1,22925.42,22925.42,,3,11041.159999999998,33123.479999999996,10795.721943047625,,1.1008305014426003,0,0,30.0,MEDIUM,15.0,LOW,33.5,MEDIUM
TXN00006289,2026-02-18 07:48:57,USR35502,MCH6411,24165.1,UTR8869496578,,S,USR35502,MCH6411,TXN00006289,24165.1,0,SUCCESS,2026-02-18 07:48:57,UTR8869496578,0,0,,Unknown,35502,0,6411,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-18,7,Wednesday,0,1,24165.1,24165.1,,3,22256.296666666665,66768.89,1662.0299424599214,,1.1484771029504859,0,0,0.0,LOW,5.0,LOW,1.5,LOW
TXN00013908,19/02/2026 08:21:13,USR13844,MCH6787,Rs. 915.95,UTR5021961853,5411.0,S,USR13844,MCH6787,TXN00013908,915.95,0,SUCCESS,2026-02-19 08:21:13,UTR5021961853,0,0,5411,Grocery,13844,0,6787,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-19,8,Thursday,0,1,915.95,915.95,,6,9306.456666666667,55838.740000000005,6977.306168706276,,-1.2025424230770747,0,0,0.0,LOW,2.5,LOW,0.75,LOW
TXN00005968,2026/02/20,USR20374,MCH9694,"INR 2,195",UTR0092134543,5411.0,TXN_SUCCESS,USR20374,MCH9694,TXN00005968,2195.0,0,SUCCESS,2026-02-20 00:00:00,UTR0092134543,0,0,5411,Grocery,20374,1,9694,0,APPROVED,MEDIUM,38019.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,2917.69,CRITICAL,0.0,,1,2026-02-20,0,Friday,0,1,2195.0,2195.0,,6,18248.28,109489.68,8533.707305770453,,-1.8811613083032326,0,0,30.0,MEDIUM,7.5,LOW,31.25,MEDIUM
TXN00010276,2026-01-14 14:05:26,USR50541,MCH2324,"12,011.12",UTR4772427896,5812.0,Pending,USR50541,MCH2324,TXN00010276,12011.12,0,PENDING,2026-01-14 14:05:26,UTR4772427896,0,0,5812,Food & Restaurants,50541,0,2324,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-14,14,Wednesday,0,2,13910.7,27821.4,2686.4117988126836,1,12011.12,12011.12,,-0.7071067811865476,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00006474,16/01/2026 05:40:02,USR15164,MCH2258,"₹24,223.92",UTR6806916882,5411.0,Declined,USR15164,MCH2258,TXN00006474,24223.92,0,FAILED,2026-01-16 05:40:02,UTR6806916882,0,0,5411,Grocery,15164,1,2258,1,APPROVED,LOW,-32221.0,0.0,0.0,0.0,0.0,Walia Group,Department Stores,Sole Proprietor,ACTIVE,2025-10-14 00:00:00,1902.49,0.0,0.0,0.0,,0.0,,0,2026-01-16,5,Friday,0,1,24223.92,24223.92,,5,16735.358,83676.79,9462.73751597919,,0.791373742255292,0,0,15.0,LOW,3.0,LOW,5.4,LOW
TXN00010498,2026-02-02 10:57:46,USR80912,MCH8382,14757.01,UTR4263242407,4131.0,SUCCESS,USR80912,MCH8382,TXN00010498,14757.01,0,SUCCESS,2026-02-02 10:57:46,UTR4263242407,0,0,4131,Transportation,80912,0,8382,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-02,10,Monday,0,1,14757.01,14757.01,,1,14757.01,14757.01,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00014376,2026-03-07 04:27:25,USR70302,MCH5376,"20,627.72",UTR2595478610,5411.0,COMPLETED,USR70302,MCH5376,TXN00014376,20627.72,0,SUCCESS,2026-03-07 04:27:25,UTR2595478610,0,0,5411,Grocery,70302,0,5376,1,,,,,,,,"Narayanan, Palla and Tripathi",Telecom,Sole Proprietor,ACTIVE,2025-08-14 00:00:00,2169.37,0.0,0.0,0.0,,0.0,,0,2026-03-07,4,Saturday,1,1,20627.72,20627.72,,3,18653.926666666666,55961.78,2818.585514408485,,0.7002779668182464,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00000489,1768548876,USR16400,MCH8181,23760.78,UTR6606633603,7011.0,Success,USR16400,MCH8181,TXN00000489,23760.78,0,SUCCESS,2026-01-16 07:34:36,UTR6606633603,0,0,7011,Hotels & Hospitality,16400,1,8181,1,APPROVED,MEDIUM,19454.0,0.0,0.0,0.0,0.0,Mall-Chatterjee,Transportation,Individual,Active,,-1624.73,0.0,0.0,0.0,,0.0,,0,2026-01-16,7,Friday,0,1,23760.78,23760.78,,4,18387.7975,73551.19,7103.374312875888,,0.7563986161141325,0,0,0.0,LOW,11.25,LOW,3.38,LOW
TXN00015714,2026-01-13 22:39:19,USR28439,MCH5333,21372.31,UTR6760441626,5812.0,TXN_SUCCESS,USR28439,MCH5333,TXN00015714,21372.31,0,SUCCESS,2026-01-13 22:39:19,UTR6760441626,0,0,5812,Food & Restaurants,28439,0,5333,1,,,,,,,,  Rajagopal-Agate  ,Telecom,Sole Proprietor,INACTIVE,,15510.71,0.0,0.0,0.0,,0.0,,0,2026-01-13,22,Tuesday,0,1,21372.31,21372.31,,3,16640.536666666667,49921.61,4818.282684622534,,0.982045604844794,0,0,0.0,LOW,5.0,LOW,1.5,LOW
TXN00014711,02-06-2026 08:05:02 AM,USR90525,MCH9888,10222.36,UTR4063458835,5411.0,COMPLETED,USR90525,MCH9888,TXN00014711,10222.36,0,SUCCESS,2026-02-06 08:05:02,UTR4063458835,0,0,5411,Grocery,90525,0,9888,1,,,,,,,,"Contractor, Mohanty and Devi",Pharmacy & Medical,Sole Proprietor,Suspended,2025-09-23 23:00:00,1367.96,2.0,1.0,1709.84,UNKNOWN,0.0,,1,2026-02-06,8,Friday,0,2,7329.715,14659.43,4090.817790130722,1,10222.36,10222.36,,0.7071067811865475,,0,0,15.0,LOW,55.0,HIGH,41.0,MEDIUM
TXN00018474,2026-02-04 14:40:14,USR50590,MCH6271,10839.22,UTR 4596136519,5411.0,COMPLETED,USR50590,MCH6271,TXN00018474,10839.22,0,SUCCESS,2026-02-04 14:40:14,UTR4596136519,0,0,5411,Grocery,50590,1,6271,0,APPROVED,LOW,10631.0,0.0,0.0,0.0,3.0,,,,,,,,0.0,0.0,,0.0,,0,2026-02-04,14,Wednesday,0,1,10839.22,10839.22,,2,6958.245,13916.49,5488.527480230922,,0.7071067811865475,0,0,15.0,LOW,0.0,LOW,4.5,LOW
TXN00000224,2026-03-01 03:00:12,USR15259,MCH1799,"₹9,199.22",UTR2738330060,,TXN_SUCCESS,USR15259,MCH1799,TXN00000224,9199.22,0,SUCCESS,2026-03-01 03:00:12,UTR2738330060,0,0,,Unknown,15259,1,1799,0,APPROVED,MEDIUM,11133.0,0.0,0.0,0.0,4.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-01,3,Sunday,1,2,16854.315,33708.63,10825.939170254469,4,14843.725,59374.9,4694.9823746953525,-0.7071067811865474,-1.2022419999747627,0,0,20.0,LOW,0.0,LOW,6.0,LOW
TXN00005633,01-29-2026 07:58:11 AM,USR69720,MCH9129,"₹4,672.89",UTR4546388237,7011.0,SUCCESS,USR69720,MCH9129,TXN00005633,4672.89,0,SUCCESS,2026-01-29 07:58:11,UTR4546388237,0,0,7011,Hotels & Hospitality,69720,0,9129,1,,,,,,,,"sinha, chauhan and sathe",Grocery,Partnership,Enabled,2025-07-06 00:00:00,914.12,0.0,0.0,0.0,,0.0,,0,2026-01-29,7,Thursday,0,2,4985.445,9970.89,442.0195199875228,2,14017.225,28034.45,13214.885288357595,-0.707106781186546,-0.7071067811865475,0,0,15.0,LOW,0.0,LOW,4.5,LOW
TXN00004328,2026-02-03 11:49:56,USR19395,MCH4330,Rs. 24563.21,UTR7701194945,,Success,USR19395,MCH4330,TXN00004328,24563.21,0,SUCCESS,2026-02-03 11:49:56,UTR7701194945,0,0,,Unknown,19395,1,4330,1,APPROVED,LOW,21857.0,0.0,0.0,0.0,0.0,"Viswanathan, Morar and Barad",Transportation,Individual,ACTIVE,2023-10-04 00:00:00,151.73,0.0,0.0,0.0,,0.0,,0,2026-02-03,11,Tuesday,0,1,24563.21,24563.21,,2,20278.605,40557.21,6059.346500411574,,0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00009685,2026-02-17 05:55:50,USR48293,MCH3778,13853.0,UTR0416062097,7011.0,S,USR48293,MCH3778,TXN00009685,13853.0,0,SUCCESS,2026-02-17 05:55:50,UTR0416062097,0,0,7011,Hotels & Hospitality,48293,0,3778,1,,,,,,,,Karnik Inc,Pharmacy & Medical,Sole Proprietor,I,,1211.0,2.0,0.0,0.0,,0.0,,0,2026-02-17,5,Tuesday,0,1,13853.0,13853.0,,3,13459.843333333332,40379.53,8502.445134432408,,0.04624042383696174,0,0,0.0,LOW,10.0,LOW,3.0,LOW
TXN00002724,2026-03-14 04:01:56,USR74105,MCH2807,11455.31,UTR9017145438,5411.0,Success,USR74105,MCH2807,TXN00002724,11455.31,0,SUCCESS,2026-03-14 04:01:56,UTR9017145438,0,0,5411,Grocery,74105,0,2807,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-14,4,Saturday,1,1,11455.31,11455.31,,3,9639.56,28918.68,5394.978551625576,,0.33656296918045975,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00012687,2026-01-21 02:49:51,USR17936,MCH4330,"INR 15,994",UTR9292098304,,COMPLETED,USR17936,MCH4330,TXN00012687,15994.0,0,SUCCESS,2026-01-21 02:49:51,UTR9292098304,0,0,,Unknown,17936,0,4330,1,,,,,,,,"Viswanathan, Morar and Barad",Transportation,Individual,ACTIVE,2023-10-04 00:00:00,151.73,0.0,0.0,0.0,,0.0,,0,2026-01-21,2,Wednesday,0,1,15994.0,15994.0,,2,20278.605,40557.21,6059.346500411574,,-0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00013883,31/01/2026 20:52:51,USR66862,MCH5569,16368.07,UTR2460914781,5912.0,Success,USR66862,MCH5569,TXN00013883,16368.07,0,SUCCESS,2026-01-31 20:52:51,UTR2460914781,0,0,5912,Pharmacy & Medical,66862,0,5569,1,,,,,,,,"Thaman, Kar and Dass",Other Retail,Sole Proprietor,I,2026-01-27 00:00:00,3592.34,0.0,1.0,3588.0,MEDIUM,0.0,,1,2026-01-31,20,Saturday,1,1,16368.07,16368.07,,3,6485.043333333334,19455.13,8579.3647102471,,1.151953204048137,0,0,30.0,MEDIUM,45.0,MEDIUM,42.5,MEDIUM
TXN00010284,2026-02-07 17:53:38,USR84713,MCH8033,20724.96,UTR9679708700,5912.0,Success,USR84713,MCH8033,TXN00010284,20724.96,0,SUCCESS,2026-02-07 17:53:38,UTR9679708700,0,0,5912,Pharmacy & Medical,84713,0,8033,1,,,,,,,,Gole Group,Books & Stationery,Private Limited,Active,2025-05-22 00:00:00,1372.74,3.0,0.0,0.0,,0.0,,0,2026-02-07,17,Saturday,1,1,20724.96,20724.96,,3,17736.906666666666,53210.72,3273.06036939946,,0.9129233793758532,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00016950,03/02/2026 21:52:21,USR92059,MCH5284,"INR 8,732",UTR9637214589,5912.0,COMPLETED,USR92059,MCH5284,TXN00016950,8732.0,0,SUCCESS,2026-02-03 21:52:21,UTR9637214589,0,0,5912,Pharmacy & Medical,92059,0,5284,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-03,21,Tuesday,0,2,6841.139999999999,13682.279999999999,2674.0798565487903,2,6583.5,13167.0,3038.437838758595,0.7071067811865478,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00001288,31/03/2026 16:52:07,USR62469,MCH4709,8772.17,UTR4380253542,5812.0,COMPLETED,USR62469,MCH4709,TXN00001288,8772.17,0,SUCCESS,2026-03-31 16:52:07,UTR4380253542,0,0,5812,Food & Restaurants,62469,0,4709,1,,,,,,,,Ramakrishnan-Palla,Telecom,Individual,Live,2026-02-15 00:00:00,1190.3,3.0,0.0,0.0,,0.0,,0,2026-03-31,16,Tuesday,0,1,8772.17,8772.17,,2,-1162.2650000000003,-2324.5300000000007,14049.412711513958,,0.7071067811865477,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00018168,2026-02-26 18:15:26,USR18484,MCH7007,14231.14,UTR0728524782,5411.0,S,USR18484,MCH7007,TXN00018168,14231.14,0,SUCCESS,2026-02-26 18:15:26,UTR0728524782,0,0,5411,Grocery,18484,0,7007,1,,,,,,,,Sastry-Soni,Hotels & Hospitality,Sole Proprietor,Disabled,2024-11-01 00:00:00,-649.1,0.0,0.0,0.0,,0.0,,0,2026-02-26,18,Thursday,0,1,14231.14,14231.14,,4,12848.9675,51395.87,3593.4133726340197,,0.38464055110554896,0,0,0.0,LOW,3.75,LOW,1.12,LOW
TXN00019686,2026-02-09 03:30:45,USR18812,MCH4407,12580.71,UTR6640964146,5812.0,COMPLETED,USR18812,MCH4407,TXN00019686,12580.71,0,SUCCESS,2026-02-09 03:30:45,UTR6640964146,0,0,5812,Food & Restaurants,18812,0,4407,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-09,3,Monday,0,2,17776.41,35552.82,7347.8294060218905,5,13782.712,68913.56,7106.117330164904,-0.7071067811865476,-0.16915031713557518,0,0,0.0,LOW,12.0,LOW,3.6,LOW
TXN00003100,2026-03-16 03:54:54,USR57308,MCH7112,10845.23,UTR1936400434,5411.0,S,USR57308,MCH7112,TXN00003100,10845.23,0,SUCCESS,2026-03-16 03:54:54,UTR1936400434,0,0,5411,Grocery,57308,1,7112,0,APPROVED,LOW,46902.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-16,3,Monday,0,1,10845.23,10845.23,,1,10845.23,10845.23,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00004458,2026-01-14 17:23:21,USR45841,MCH8118,"₹3,508.28",UTR4012895022,,TXN_SUCCESS,USR45841,MCH8118,TXN00004458,3508.28,0,SUCCESS,2026-01-14 17:23:21,UTR4012895022,0,0,,Unknown,45841,0,8118,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-14,17,Wednesday,0,1,3508.28,3508.28,,1,3508.28,3508.28,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
